NAME,PRODUCT_GROUP,CALL_ID,INTERACTION_MEDIUM,TOTAL_ATTENDEES,VENUE_CATEGORY,INTERACTION_DATE,IS_PARENT__C,RESIDENCY_PROGRAMME,MSL_ID,INTERACTION_VENUE,RESIDENCY_PROGRAMME_FLAG,INTERACTION_DETAIL_ID,INITIATIVES,PRODUCT_NAME,PRODUCT_ID,INITIATIVE_CATEGORY,INTERACTION_CATEGORY,INTERACTION_NAME,MSL_NAME,MONTH_YEAR,QUARTER_NAME,QUARTER_YEAR
WCT-418839,Product 2,v78TR98995YcxEOIYZ,Phone,135,Others,04-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d5dFIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167725,21,Apr '24,Q2,Q2 '24
WCT-418841,Product 2,v78TR98995YcxEdIYJ,Phone,132,Others,04-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5dPIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167728,15,Apr '24,Q2,Q2 '24
WCT-418812,Product 2,v78TR98995YcwhnIYB,Phone,78,Others,04-04-2024,TRUE,FALSE,1293Q881236Un5kDIC,OS,0,e99FT111236d5eSIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167002,14,Apr '24,Q2,Q2 '24
WCT-418819,Product 2,v78TR98995YcxEJIYZ,Phone,157,Others,05-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d5f1IFA,Initiative 5,Product 2,1010,BCP,Call,IJ167724,2,Apr '24,Q2,Q2 '24
WCT-418803,Product 2,v78TR98995YcxG5IYJ,Phone,270,Others,05-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5fBIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167750,1,Apr '24,Q2,Q2 '24
WCT-418893,Product 2,v78TR98995YcxCwIYJ,Phone,383,Others,08-04-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236d5gEIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167703,9,Apr '24,Q2,Q2 '24
WCT-418894,Product 2,v78TR98995YcxI1IYJ,Email,284,Others,08-04-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236d5gJIZQ,Initiative 5,Product 2,1010,BCP,Mail,IJ167783,14,Apr '24,Q2,Q2 '24
WCT-418895,Product 2,v78TR98995YcxIYIYJ,Phone,145,Others,08-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5gOIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167790,10,Apr '24,Q2,Q2 '24
WCT-418922,Product 2,v78TR98995YcxHwIYJ,Phone,45,Others,09-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d5hgIFA,Initiative 5,Product 2,1010,BCP,Call,IJ167782,19,Apr '24,Q2,Q2 '24
WCT-418920,Product 2,v78TR98995YcxK7IYJ,Phone,302,Others,09-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5i5IFA,Initiative 5,Product 2,1010,BCP,Call,IJ167818,11,Apr '24,Q2,Q2 '24
WCT-418931,Product 2,v78TR98995YcxKWIYZ,Live,349,Others,04-04-2024,TRUE,FALSE,1293Q881236Un5kDIC,PS,0,e99FT111236d5iPIZQ,Initiative 5,Product 2,1010,BCP,Face 2 Face,IJ167823,5,Apr '24,Q2,Q2 '24
WCT-418950,Product 2,v78TR98995YcxDpIYJ,Phone,321,Others,04-04-2024,TRUE,FALSE,1293Q881236XqWuDIK,PS,0,e99FT111236d5jDIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167718,7,Apr '24,Q2,Q2 '24
WCT-418951,Product 2,v78TR98995YcxMFIYZ,Phone,94,Others,10-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5jIIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167869,9,Apr '24,Q2,Q2 '24
WCT-418951,Product 2,v78TR98995YcxN3IYJ,Phone,388,Others,09-04-2024,TRUE,FALSE,1293Q881236XqWuDIK,PS,0,e99FT111236d5jcIFA,Initiative 5,Product 2,1010,BCP,Call,IJ167887,9,Apr '24,Q2,Q2 '24
WCT-418983,Product 2,v78TR98995YcxO1IYJ,Phone,34,Others,10-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d5lOIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167909,18,Apr '24,Q2,Q2 '24
WCT-418984,Product 2,v78TR98995YcxLjIYJ,Phone,84,Others,10-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5lTIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ167853,7,Apr '24,Q2,Q2 '24
WCT-419081,Product 2,v78TR98995YcxDzIYJ,Phone,387,Others,04-04-2024,TRUE,FALSE,1293Q881236XqWuDIK,PS,0,e99FT111236d5qzIFA,Initiative 5,Product 2,1010,BCP,Call,IJ167720,10,Apr '24,Q2,Q2 '24
WCT-419082,Product 2,v78TR98995YcxWlIYJ,Phone,224,Others,15-04-2024,TRUE,FALSE,1293Q881236XqWuDIK,PS,0,e99FT111236d5r4IFA,Initiative 5,Product 2,1010,BCP,Call,IJ168053,10,Apr '24,Q2,Q2 '24
WCT-419080,Product 2,v78TR98995YcxXYIYZ,Phone,235,Others,15-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5rTIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ168058,5,Apr '24,Q2,Q2 '24
WCT-419103,Product 2,v78TR98995YcxRuIYJ,Phone,171,Others,12-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5sbIFA,Initiative 5,Product 2,1010,BCP,Call,IJ167973,1,Apr '24,Q2,Q2 '24
WCT-419133,Product 2,v78TR98995YcxO6IYJ,Email,21,Others,15-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5uJIZQ,Initiative 5,Product 2,1010,BCP,Mail,IJ167910,15,Apr '24,Q2,Q2 '24
WCT-419139,Product 2,v78TR98995Ycxb4IYB,Live,136,Others,16-04-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236d5uaIFA,Initiative 5,Product 2,1010,BCP,Face 2 Face,IJ168120,19,Apr '24,Q2,Q2 '24
WCT-419185,Product 2,v78TR98995Ycxe9IYB,Phone,267,Others,18-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d5wjIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168183,8,Apr '24,Q2,Q2 '24
WCT-419188,Product 2,v78TR98995YcxeTIYR,Phone,379,Others,18-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d5wtIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168188,18,Apr '24,Q2,Q2 '24
WCT-419201,Product 2,v78TR98995YcxfwIYB,Phone,4,Others,18-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d5xLIZQ,Initiative 5,Product 2,1010,BCP,Call,IJ168220,18,Apr '24,Q2,Q2 '24
WCT-419200,Product 2,v78TR98995YcxgBIYR,Phone,135,Others,18-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d5xkIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168225,12,Apr '24,Q2,Q2 '24
WCT-419213,Product 2,v78TR98995YcxbtIYB,Phone,226,Others,17-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d60eIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168136,12,Apr '24,Q2,Q2 '24
WCT-419323,Product 2,v78TR98995YcxmBIYR,Email,384,Others,23-04-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236d64bIFA,Initiative 5,Product 2,1010,BCP,Mail,IJ168351,20,Apr '24,Q2,Q2 '24
WCT-419324,Product 2,v78TR98995YcxmBIYR,Email,174,Others,23-04-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236d64cIFA,Initiative 5,Product 2,1010,BCP,Mail,IJ168351,24,Apr '24,Q2,Q2 '24
WCT-419331,Product 2,v78TR98995YcxqdIYB,Live,311,PA,14-03-2024,TRUE,FALSE,1293Q881236Un5kDIC,CP-P,0,e99FT111236d65AIZQ,Initiative 5,Product 2,1010,BCP,Face 2 Face,IJ168433,11,Mar '24,Q1,Q1 '24
WCT-419332,Product 2,v78TR98995YcxqdIYB,Live,46,PA,14-03-2024,TRUE,FALSE,1293Q881236Un5kDIC,CP-P,0,e99FT111236d65BIZQ,Initiative 6,Product 2,1010,Diff,Face 2 Face,IJ168433,13,Mar '24,Q1,Q1 '24
WCT-419348,Product 2,v78TR98995YcxqYIYR,Phone,79,Others,25-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d65mIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168432,9,Apr '24,Q2,Q2 '24
WCT-419349,Product 2,v78TR98995YcxrjIYB,Phone,157,Others,25-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d65wIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168469,22,Apr '24,Q2,Q2 '24
WCT-419350,Product 2,v78TR98995YcxrtIYB,Virtual,330,PA,25-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,CP-P,0,e99FT111236d661IFA,Initiative 5,Product 2,1010,BCP,Online,IJ168471,19,Apr '24,Q2,Q2 '24
WCT-419352,Product 2,v78TR98995YcxsDIYR,Live,328,Others,24-04-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236d66BIZQ,Initiative 5,Product 2,1010,BCP,Face 2 Face,IJ168481,7,Apr '24,Q2,Q2 '24
WCT-419353,Product 2,v78TR98995YcxsDIYR,Live,38,Others,24-04-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236d66CIZQ,Initiative 5,Product 2,1010,BCP,Face 2 Face,IJ168481,3,Apr '24,Q2,Q2 '24
WCT-419350,Product 2,v78TR98995YcxkyIYB,Email,212,Others,26-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d66QIZQ,Initiative 5,Product 2,1010,BCP,Mail,IJ168336,5,Apr '24,Q2,Q2 '24
WCT-419308,Product 2,v78TR98995YcxbJIYR,Phone,45,Others,26-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d67iIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168123,17,Apr '24,Q2,Q2 '24
WCT-419395,Product 2,v78TR98995YcxvmIYB,Phone,54,Others,29-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d68qIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168549,2,Apr '24,Q2,Q2 '24
WCT-419391,Product 2,v78TR98995YcxvNIYR,Phone,220,Others,27-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d68vIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168544,8,Apr '24,Q2,Q2 '24
WCT-419390,Product 2,v78TR98995YcxvwIYB,Phone,162,Others,29-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d690IFA,Initiative 5,Product 2,1010,BCP,Call,IJ168551,19,Apr '24,Q2,Q2 '24
WCT-419413,Product 2,v78TR98995YcxplIYB,Phone,336,Others,29-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d69eIFA,Initiative 5,Product 2,1010,BCP,Call,IJ168425,16,Apr '24,Q2,Q2 '24
WCT-419411,Product 2,v78TR98995YcxxEIYR,Virtual,370,RA,29-04-2024,TRUE,TRUE,1293Q8800076IKrDIM,CP-R,1,e99FT111236d69tIFA,Initiative 5,Product 2,1010,BCP,Online,IJ168567,17,Apr '24,Q2,Q2 '24
WCT-419423,Product 2,v78TR98995Ycxw6IYB,Phone,281,Others,29-04-2024,TRUE,FALSE,1293Q881236XqWuDIK,PS,0,e99FT111236d6ANIAY,Initiative 5,Product 2,1010,BCP,Call,IJ168553,24,Apr '24,Q2,Q2 '24
WCT-419434,Product 2,v78TR98995YcxuZIYR,Phone,363,Others,30-04-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d6BBIAY,Initiative 5,Product 2,1010,BCP,Call,IJ168534,11,Apr '24,Q2,Q2 '24
WCT-419453,Product 2,v78TR98995Ycy2BIYR,Phone,125,Others,30-04-2024,TRUE,FALSE,1293Q881236XqWuDIK,PS,0,e99FT111236d6CdIAI,Initiative 5,Product 2,1010,BCP,Call,IJ168713,25,Apr '24,Q2,Q2 '24
WCT-419454,Product 2,v78TR98995YcxvIIYR,Phone,133,Others,30-04-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236d6CiIAI,Initiative 5,Product 2,1010,BCP,Call,IJ168543,11,Apr '24,Q2,Q2 '24
WCT-419504,Product 2,v78TR98995Ycy5bIYB,Phone,192,Others,02-05-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d6GBIAY,Initiative 5,Product 2,1010,BCP,Call,IJ168775,10,May '24,Q2,Q2 '24
WCT-419534,Product 2,v78TR98995YcyYIIYZ,Phone,170,Others,06-05-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236d6HsIAI,Initiative 5,Product 2,1010,BCP,Call,IJ168859,5,May '24,Q2,Q2 '24
WCT-419540,Product 2,v78TR98995YcyYwIYJ,Live,155,PA,03-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,CP-P,0,e99FT111236d6IMIAY,Initiative 7,Product 2,1010,ES,Face 2 Face,IJ168867,10,May '24,Q2,Q2 '24
WCT-419580,Product 2,v78TR98995Ywyy4IYB,Phone,300,Others,08-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236sVxeIAE,Initiative 5,Product 2,1010,BCP,Call,IJ168950,18,May '24,Q2,Q2 '24
WCT-419581,Product 2,v78TR98995Ywyw0IYB,Phone,157,Others,08-05-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236sVxjIAE,Initiative 5,Product 2,1010,BCP,Call,IJ168899,21,May '24,Q2,Q2 '24
WCT-419581,Product 2,v78TR98995Ywyz2IYB,Email,282,Others,08-05-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236sVy8IAE,Initiative 5,Product 2,1010,BCP,Mail,IJ168970,17,May '24,Q2,Q2 '24
WCT-419588,Product 2,v78TR98995Ywyz7IYB,Phone,100,Others,03-05-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236sVyIIAU,Initiative 5,Product 2,1010,BCP,Call,IJ168971,18,May '24,Q2,Q2 '24
WCT-419595,Product 2,v78TR98995Ycy9jIYB,Phone,16,Others,08-05-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236sVycIAE,Initiative 5,Product 2,1010,BCP,Call,IJ168852,5,May '24,Q2,Q2 '24
WCT-419104,Product 2,v78TR98995Ycy1mIYB,Phone,286,Others,08-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236sVzGIAU,Initiative 5,Product 2,1010,BCP,Call,IJ168706,5,May '24,Q2,Q2 '24
WCT-419131,Product 2,v78TR98995Ywz1cIYB,Phone,199,Others,09-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236sW0dIAE,Initiative 7,Product 2,1010,ES,Call,IJ169037,19,May '24,Q2,Q2 '24
WCT-419140,Product 2,v78TR98995YcyBLIYZ,Phone,395,Others,06-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236sW12IAE,Initiative 5,Product 2,1010,BCP,Call,IJ168875,7,May '24,Q2,Q2 '24
WCT-419152,Product 2,v78TR98995Ywz3XIYR,Virtual,32,RA,10-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,CP-R,0,e99FT111236sW1qIAE,Initiative 5,Product 2,1010,BCP,Online,IJ169072,19,May '24,Q2,Q2 '24
WCT-419153,Product 2,v78TR98995Ywz3cIYB,Phone,358,Others,10-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236sW1vIAE,Initiative 5,Product 2,1010,BCP,Call,IJ169077,6,May '24,Q2,Q2 '24
WCT-419110,Product 2,v78TR98995Ywz5gIYB,Phone,91,Others,13-05-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236sW2oIAE,Initiative 5,Product 2,1010,BCP,Call,IJ169142,18,May '24,Q2,Q2 '24
WCT-419102,Product 2,v78TR98995YwyvHIYR,Email,183,Others,13-05-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236sW38IAE,Initiative 5,Product 2,1010,BCP,Mail,IJ168889,20,May '24,Q2,Q2 '24
WCT-419103,Product 2,v78TR98995YwyvHIYR,Email,53,Others,13-05-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236sW39IAE,Initiative 5,Product 2,1010,BCP,Mail,IJ168889,1,May '24,Q2,Q2 '24
WCT-419010,Product 2,v78TR98995Ycy8GIYR,Phone,322,Others,03-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236sW5BIAU,Initiative 5,Product 2,1010,BCP,Call,IJ168808,24,May '24,Q2,Q2 '24
WCT-419045,Product 2,v78TR98995Ywz5CIYR,Phone,283,Others,10-05-2024,TRUE,FALSE,1293Q881236Un5kDIC,OS,0,e99FT111236sW61IAE,Initiative 5,Product 2,1010,BCP,Call,IJ169136,15,May '24,Q2,Q2 '24
WCT-419050,Product 2,v78TR98995YcxOVIYZ,Phone,295,Others,16-04-2024,TRUE,FALSE,1293Q881236Un5kDIC,OS,0,e99FT111236sW6QIAU,Initiative 5,Product 2,1010,BCP,Call,IJ167915,7,Apr '24,Q2,Q2 '24
WCT-419054,Product 2,v78TR98995Ycx1ZIYR,Phone,205,Others,11-04-2024,TRUE,FALSE,1293Q881236Un5kDIC,OS,0,e99FT111236sW6fIAE,Initiative 5,Product 2,1010,BCP,Call,IJ167455,9,Apr '24,Q2,Q2 '24
WCT-419010,Product 2,v78TR98995Ycw7tIYB,Live,148,Others,15-04-2024,TRUE,FALSE,1293Q881236Un5kDIC,PS,0,e99FT111236sW7CIAU,Initiative 5,Product 2,1010,BCP,Face 2 Face,IJ166360,9,Apr '24,Q2,Q2 '24
WCT-419018,Product 2,v78TR98995Ycw7tIYB,Live,149,Others,15-04-2024,TRUE,FALSE,1293Q881236Un5kDIC,PS,0,e99FT111236sW7DIAU,Initiative 6,Product 2,1010,Diff,Face 2 Face,IJ166360,20,Apr '24,Q2,Q2 '24
WCT-419083,Product 2,v78TR98995YwyyYIYR,Phone,142,Others,15-05-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236sW7yIAE,Initiative 5,Product 2,1010,BCP,Call,IJ168956,25,May '24,Q2,Q2 '24
WCT-419084,Product 2,v78TR98995YcxcXIYR,Phone,387,Others,17-04-2024,TRUE,FALSE,1293Q881236Un5kDIC,OS,0,e99FT111236sW83IAE,Initiative 5,Product 2,1010,BCP,Call,IJ168159,21,Apr '24,Q2,Q2 '24
WCT-419080,Product 2,v78TR98995YcxYpIYB,Phone,126,Others,19-04-2024,TRUE,FALSE,1293Q881236Un5kDIC,OS,0,e99FT111236sW8IIAU,Initiative 5,Product 2,1010,BCP,Call,IJ168117,5,Apr '24,Q2,Q2 '24
WCT-419933,Product 2,v78TR98995YwzYrIYB,Phone,354,Others,22-05-2024,TRUE,FALSE,1293Q881236Un5kDIC,OS,0,e99FT111236sWGTIA2,Initiative 5,Product 2,1010,BCP,Call,IJ170178,25,May '24,Q2,Q2 '24
WCT-419910,Product 2,v78TR98995YwzekIYB,Phone,220,Others,24-05-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236sWI2IAM,Initiative 5,Product 2,1010,BCP,Call,IJ170305,5,May '24,Q2,Q2 '24
WCT-419914,Product 2,v78TR98995YwzYYIYZ,Virtual,370,Others,21-05-2024,TRUE,FALSE,1293Q881236XqWuDIK,PS,0,e99FT111236sWIHIA2,Initiative 5,Product 2,1010,BCP,Online,IJ170124,25,May '24,Q2,Q2 '24
WCT-419902,Product 2,v78TR98995YwzgSIYR,Live,210,PA,24-05-2024,TRUE,TRUE,1293Q881236XqXCDI0,CP-P,1,e99FT111236sWIvIAM,Initiative 8,Product 2,1010,PF,Face 2 Face,IJ170343,7,May '24,Q2,Q2 '24
WCT-419980,Product 2,v78TR98995YwziEIYR,Phone,17,Others,28-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236sWJyIAM,Initiative 5,Product 2,1010,BCP,Call,IJ170386,24,May '24,Q2,Q2 '24
WCT-300010,Product 2,v78TR98995YwzlfIYB,Phone,194,Others,29-05-2024,TRUE,FALSE,1293Q881236XqXCDI0,PS,0,e99FT111236sWLGIA2,Initiative 5,Product 2,1010,BCP,Call,IJ170534,3,May '24,Q2,Q2 '24
WCT-300058,Product 2,v78TR98995YwzrkIYB,Phone,268,Others,31-05-2024,TRUE,FALSE,1293Q8800076IKrDIM,PS,0,e99FT111236sWO0IAM,Initiative 5,Product 2,1010,BCP,Call,IJ170833,21,May '24,Q2,Q2 '24
WCT-411924,Product 3,v78TR98995YRuZFIYZ,Live,397,RA,11-01-2024,TRUE,FALSE,1293Q881236XqelDIC,CP-R,0,e99FT111236d3qLIZQ,Initiative 9,Product 3,1016,BCP,Face 2 Face,IJ123491,17,Jan '24,Q1,Q1 '24
WCT-411959,Product 3,v78TR98995YRuVGIYZ,Phone,360,Others,03-01-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d3rzIFA,Initiative 9,Product 3,1016,BCP,Call,IJ123427,8,Jan '24,Q1,Q1 '24
WCT-411981,Product 3,v78TR98995YRudYIYR,Phone,328,Others,04-01-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d3tSIZQ,Initiative 9,Product 3,1016,BCP,Call,IJ123596,1,Jan '24,Q1,Q1 '24
WCT-410032,Product 3,v78TR98995YRuhQIYR,Phone,174,Others,09-01-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236d3wuIFA,Initiative 9,Product 3,1016,BCP,Call,IJ123654,22,Jan '24,Q1,Q1 '24
WCT-410031,Product 3,v78TR98995YRuhkIYB,Phone,39,Others,09-01-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236d3x9IFA,Initiative 10,Product 3,1016,Diff,Call,IJ123658,18,Jan '24,Q1,Q1 '24
WCT-410053,Product 3,v78TR98995YRuiYIYR,Phone,72,Others,09-01-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236d3yHIZQ,Initiative 9,Product 3,1016,BCP,Call,IJ123669,9,Jan '24,Q1,Q1 '24
WCT-410121,Product 3,v78TR98995YRutHIYR,Virtual,180,Others,17-01-2024,TRUE,FALSE,1293Q881236UtQ9DIK,OS,0,e99FT111236d437IFA,Initiative 10,Product 3,1016,Diff,Online,IJ123903,4,Jan '24,Q1,Q1 '24
WCT-410120,Product 3,v78TR98995YRutHIYR,Virtual,362,Others,17-01-2024,TRUE,FALSE,1293Q881236UtQ9DIK,OS,0,e99FT111236d438IFA,Initiative 11,Product 3,1016,PF,Online,IJ123903,17,Jan '24,Q1,Q1 '24
WCT-410149,Product 3,v78TR98995YRuurIYB,Phone,90,Others,17-01-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d44ZIZQ,Initiative 9,Product 3,1016,BCP,Call,IJ123948,3,Jan '24,Q1,Q1 '24
WCT-410154,Product 3,v78TR98995YRuwJIYR,Live,49,Others,17-01-2024,TRUE,FALSE,1293Q881236XqWTDI0,OS,0,e99FT111236d44uIFA,Initiative 10,Product 3,1016,Diff,Face 2 Face,IJ123966,20,Jan '24,Q1,Q1 '24
WCT-410158,Product 3,v78TR98995YRuwYIYR,Live,199,RA,18-01-2024,TRUE,FALSE,1293Q881236XqWjDIK,CP-R,0,e99FT111236d453IFA,Initiative 9,Product 3,1016,BCP,Face 2 Face,IJ123970,6,Jan '24,Q1,Q1 '24
WCT-410118,Product 3,v78TR98995YRuxqIYB,Phone,166,Others,18-01-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236d45hIFA,Initiative 12,Product 3,1016,SS,Call,IJ123992,17,Jan '24,Q1,Q1 '24
WCT-410119,Product 3,v78TR98995YRuxqIYB,Phone,337,Others,18-01-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236d45iIFA,Initiative 10,Product 3,1016,Diff,Call,IJ123992,6,Jan '24,Q1,Q1 '24
WCT-410101,Product 3,v78TR98995YRuz3IYB,Email,86,Others,23-01-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236d46GIZQ,Initiative 9,Product 3,1016,BCP,Mail,IJ165007,5,Jan '24,Q1,Q1 '24
WCT-410190,Product 3,v78TR98995Ycv06IYB,Live,10,RA,18-01-2024,TRUE,FALSE,1293Q881236XqWTDI0,CP-R,0,e99FT111236d47KIZQ,Initiative 10,Product 3,1016,Diff,Face 2 Face,IJ165020,11,Jan '24,Q1,Q1 '24
WCT-410195,Product 3,v78TR98995Ycv0GIYR,Live,60,Others,17-01-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236d47fIFA,Initiative 10,Product 3,1016,Diff,Face 2 Face,IJ165026,18,Jan '24,Q1,Q1 '24
WCT-410191,Product 3,v78TR98995Ycv0VIYR,Live,387,Others,18-01-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236d47iIFA,Initiative 10,Product 3,1016,Diff,Face 2 Face,IJ165029,3,Jan '24,Q1,Q1 '24
WCT-410210,Product 3,v78TR98995Ycv2RIYR,Phone,393,Others,25-01-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d48qIFA,Initiative 9,Product 3,1016,BCP,Call,IJ165053,9,Jan '24,Q1,Q1 '24
WCT-410211,Product 3,v78TR98995Ycv2WIYR,Email,338,Others,26-01-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d48vIFA,Initiative 9,Product 3,1016,BCP,Mail,IJ165054,2,Jan '24,Q1,Q1 '24
WCT-410213,Product 3,v78TR98995Ycv9wIYB,Phone,142,Others,31-01-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4CnIAI,Initiative 9,Product 3,1016,BCP,Call,IJ165159,16,Jan '24,Q1,Q1 '24
WCT-410323,Product 3,v78TR98995YcvCCIYZ,Phone,256,Others,29-01-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4EyIAI,Initiative 9,Product 3,1016,BCP,Call,IJ165195,10,Jan '24,Q1,Q1 '24
WCT-410320,Product 3,v78TR98995YcvCbIYJ,Phone,269,Others,12-01-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4FIIAY,Initiative 9,Product 3,1016,BCP,Call,IJ165200,3,Jan '24,Q1,Q1 '24
WCT-410332,Product 3,v78TR98995YcvDKIYZ,Live,292,RA,17-01-2024,TRUE,FALSE,1293Q881236XqWTDI0,CP-R,0,e99FT111236d4FcIAI,Initiative 9,Product 3,1016,BCP,Face 2 Face,IJ165210,25,Jan '24,Q1,Q1 '24
